tweet_id,kurdish_tweets,sentiment,author,content,tweets,kurdish_sentiments,sentiment_id
1957587344,ئاهههه بە ئەگەرێکی زۆرەوە...باشە نییە پێشتر دوبەی بوویت؟؟,neutral,SlimDD,@Roy_Thomas ahhhh probably will...not good  u been Dubai before??,ahhhh probably will...not good u been Dubai before??,ئاسایی,4
1957587490,هێی، واهتس لە #کۆفکلاب ڕوودەدات..؟ ئێستا دوو ڕۆژە قاوەم نەخواردەوە,anger,ArunBasilLal,"@rmilana Hey, Wahts happening in #coffeclub..? I didnt have coffee for two days now  @dharshana","Hey, Wahts happening in #coffeclub..? I didnt have coffee for two days now",تووڕە,13
1957587498,ساڵانێکە بەم شێوەیە نەخۆش نەبووم. ئاى خواية كيان. ئەمە ئەوەندە خراپ دەمژێت. نەخۆشی کۆتایی هات بە پاککردنەوەی تەواوی ئاودەست.,sadness,MikeTheTech,I have not been this sick in years. OMG. This sucks so bad. Sickness ended up including a full restroom cleanup.,I have not been this sick in years. OMG. This sucks so bad. Sickness ended up including a full restroom cleanup.,دڵتەنگ,2
1957587933,؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟,surprise,wenli,@swpave ?????????????,?????????????,سوپرایز,6
1957588074,بۆ کوێ دەڕۆیت,neutral,LaylaNatalie,@zacktate  where u goin,where u goin,ئاسایی,4
1957588348,من لەوێ لەگەڵتم - فایلکردن زۆر کەمتر خۆشە لە ڕیزکردن  هێشتا دەبێت سەیری بکەیت &; ڕاوکردنی وردەکارییەکان,boredom,ciaranhenderson,@solobasssteve I'm with you there - filing is so much less fun than sorting cos you still have to look at it &amp; hunt down details,I'm with you there - filing is so much less fun than sorting cos you still have to look at it &amp; hunt down details,بێزار,11
1957588423,هەروەها بیری لۆرن دەکەم کاتێک دەچێت بۆ ماوەی هەفتەیەک,worry,andrewsayer,I also shall be missing Lauren when she goes for a week,I also shall be missing Lauren when she goes for a week,نیگەران,5
1957588813,ئێمە لە ئەلێکساندەرداین. تەنها ئێوارەخوانێکی 3 کۆرسم خوارد و شەرابی سووری کەسێکی ترم لەبەردایە,neutral,alikat2k,@psychorn We are at alexander. Just had a 3 course dinner and i am wearing someone elses red wine,We are at alexander. Just had a 3 course dinner and i am wearing someone elses red wine,ئاسایی,4
1957588879,ئای نا من ڕقم لەوە دەبێتەوە,sadness,TessMorris,@pilgrimfamilyuk oh no I hate that,oh no I hate that,دڵتەنگ,2
1957589272,چەندە خۆزگەم دەخواست لانیکەم ٢ ڕۆژ پشوو لەسەر یەک وەربگرم. 1 ڕۆژ پشوو بەس نییە بۆ پشوودان. ٣ ڕۆژ لەسەر، ١ ڕۆژ پشوو، ٤ ڕۆژ لەسەر، ١ ڕۆژ پشوو...ئۆغ!!!,sadness,MsDianeG,"How I wish I get at least 2 days-off in a row. 1 day off is not enough to rest.  3 days on, 1 day off, 4 days on, 1 day off...Ugh!!!","How I wish I get at least 2 days-off in a row. 1 day off is not enough to rest. 3 days on, 1 day off, 4 days on, 1 day off...Ugh!!!",دڵتەنگ,2
1957589419,من کێشەم هەیە لە دۆزینەوەی ئایسکرێمی بێ هێلکەی بەڕاستی خۆش # - هیچ پێشنیارێکم دەستکەوتووە کەس؟,sadness,ThetaHealerMaya,@hojomo im having trouble finding really yummy egg free ice-cream   #favoriteicecream - got any recommendations anyone?,im having trouble finding really yummy egg free ice-cream #favoriteicecream - got any recommendations anyone?,دڵتەنگ,2
1957589597,ئایا عیسایەکی مێژوویی هەرگیز بوونی هەبووە؟ ئیم بە سەختی دەیسەلمێنم، هەموو ئەکاونتەکانی بیستراو ... ئەوە من بەگ دەکات ...,anger,noidSyStems,"Did a historical Jesus ever exist? Im finding it hard to prove, its all hearsay accounts ... it bugs me ...","Did a historical Jesus ever exist? Im finding it hard to prove, its all hearsay accounts ... it bugs me ...",تووڕە,13
1957589662,من تەنها ٢ کاتژمێرم بەسەر برد بۆ گەڕان بەدوای بابەتێکی بلۆگدا و لە کۆتاییدا بابەتی خۆمم داهێنا.  ://./QRz6y,neutral,geo2011,I just spent 2 hours looking for a blog topic and ended up inventing my own.  grrrr    http://bit.ly/QRz6y,I just spent 2 hours looking for a blog topic and ended up inventing my own. grrrr http://bit.ly/QRz6y,ئاسایی,4
1957590087,لەوانەیە کاتێک گەنجتر بوو دەستدرێژی کراوەتە سەر,worry,Mercs,mayb he was raped when he was younger,mayb he was raped when he was younger,نیگەران,5
1957590363,پێم وایە تۆ باسی ئۆرلاندۆ ماجیک ناکەیت هیچ شتێکی سیحراوی لەوەدا نەبوو,sadness,ahashake,I guess you're not talking about Orlando Magic @whoiskenan! There was nothing magical about it,I guess you're not talking about Orlando Magic There was nothing magical about it,دڵتەنگ,2
1957590387,من ماندوم. پێم وایە زۆر پیر دەبم بۆ ئەوەی بچمە دەرەوە.,worry,iCARAlot,I'm tired. I think I'm becoming too old to go out.,I'm tired. I think I'm becoming too old to go out.,نیگەران,5
1957590946,گەڕانەوە بۆ دورهام لە گرینسبۆرۆ بەڵام کوک ئاوتس داخرا. هەممممم....,worry,fxravin,Back in Durham from Greensboro but Cook-Outs closed.  hmmmm....,Back in Durham from Greensboro but Cook-Outs closed. hmmmm....,نیگەران,5
1957591160,دەڵێت خوا تکایە هیوادارم براون ئاوت نەبێت...فایلەکانم دەسوتێنم ://.//wy5za,worry,sparkling_jewel,says God please i hope it doesn't brownout...i'm burning my files  http://plurk.com/p/wy5za,says God please i hope it doesn't brownout...i'm burning my files http://plurk.com/p/wy5za,نیگەران,5
1957591576,هەرگیز بیرم لەوە نەدەکردەوە کە عاشق بوون دەتوانێت ئەوەندە ئازاری هەبێت... شتێکی باشە کە ئەوەندە لەو قۆناغەدا تێپەڕیم!,sadness,Tin06,I never thought falling in love can cause so much pain...  good thing that I'm so over that phase!,I never thought falling in love can cause so much pain... good thing that I'm so over that phase!,دڵتەنگ,2
1957591738,:  ئەگەر تۆ بچیت لە کۆتایی هەفتە.,neutral,hnygirl2000,@charlieboy808 : thats if u go on a weekend.,: thats if u go on a weekend.,ئاسایی,4
1957591739,پرسیاری ئەوە دەکات کە هەموو هاوڕێکانی بۆ کوێ چوون...,happiness,jackieeeg,is wondering where all her friends went...,is wondering where all her friends went...,بەختەوەر,10
1957591836,هەست دەکەم لە شوێنێکدا بفڕم. مانگێکە بەسەر دوا گەشتمدا...,relief,eyerizzz,I feel like flying off somewhere. It's been a month since my last trip...,I feel like flying off somewhere. It's been a month since my last trip...,ئارام,12
1957591849,کاتێک لە خەو هەڵدەستیت، تویتم بکە و ئاگادارم بکەرەوە کەی   . بەڕاستی پێویستە قسەت لەگەڵ بکەم بیرت دەکەم,sadness,xLakeEffectKid,"@MarkK_H when you wake up, tweet me and let me know when ur on msn. I really need to talk to you  miss you","when you wake up, tweet me and let me know when ur on msn. I really need to talk to you miss you",دڵتەنگ,2
1957591986,تویتەکانی لەسەر گرت و لە کاتی خۆیدا گەیشتە ماڵەوە بۆ کۆتا ٥ خولەکی بەرنامەی ITV2!! # ئەمشەویش دەرچوو بۆیە جارێکی تر بیری دەکەمەوە,sadness,caldjr,@libbyoliver caught tweets on it and got home in time for the last 5 mins of the ITV2 show!! #bgt Out tonight too so will miss it again,caught tweets on it and got home in time for the last 5 mins of the ITV2 show!! #bgt Out tonight too so will miss it again,دڵتەنگ,2
1957592011,باشەکان: جاگەرم خواردەوە و پێی کچێکی ئاسیایی گەرمم لێدا. خراپەکان: جارێکی تر بیرم هاتەوە کە هەرگیز کچانی ئاسیا بەدەست ناهێنم.,sadness,Sidepocket,The Good: I drank Jager and licked a hot asian girl's foot. The Bad: I was reminded once again that I will never get asian girls ever.,The Good: I drank Jager and licked a hot asian girl's foot. The Bad: I was reminded once again that I will never get asian girls ever.,دڵتەنگ,2
1957592237,سێ چارەک لە ڕێگەی من باوەڕم وایە. ئەمشەو تەواو نابێت. من ئەرک و دەنگێکی دیاریکراو لە کتێبفرۆشێکدا تاوانبار دەکەم.,empty,curmudgeonlaine,@femiknitzi Three-quarters through I believe. Will not finish tonight.  I blame errands and a certain loud at a bookstore.,Three-quarters through I believe. Will not finish tonight. I blame errands and a certain loud at a bookstore.,بەتاڵ,1
1957592620,دوێنێ شەو ٣ کاتژمێر خەوتم، هەموو بوونەکەم دەیەوێت لە شوێنێکدا بخزێتە ناو تۆپێکەوە و نزیکەی ٥ کاتژمێری تر بخەوێت. لە شوێنی کار تا شەشیش,sadness,jtothe9,"3 hours sleep last night, all of my being wants to crawl into a ball somewhere and sleep for about 5 more hours. At work till six too","3 hours sleep last night, all of my being wants to crawl into a ball somewhere and sleep for about 5 more hours. At work till six too",دڵتەنگ,2
1957593179,خەوێکی ترسناکی هەبوو + لە بارێکی دەروونی تا ڕادەیەک خراپدا,neutral,EMMALPN,had a horrible sleep + in a rather bad mood,had a horrible sleep + in a rather bad mood,ئاسایی,4
1957593237,قورگ ئێشە دێت،و تۆمارکردن خەریکە دەست پێدەکات بۆ ئەلبوومی نوێی  ! ئارگغهه!!! دوعای پێویست,worry,beckylucas,"Sore throat coming,and recording about to start for new citipointe EP album! ARGGHHH!!!  prayers needed","Sore throat coming,and recording about to start for new citipointe EP album! ARGGHHH!!! prayers needed",نیگەران,5
1957593508,://./IQ03 مایکرۆسۆفت  ی لە ئەوروپا بڵاوکردەوە، هیچ  بۆ ئێمە نییە,neutral,maattatoio,"http://is.gd/IQ03 Microsoft has released Zune also in Europe, no HD for us","http://is.gd/IQ03 Microsoft has released Zune also in Europe, no HD for us",ئاسایی,4
1957593724,://./ ئەگەر هەنگەکان بمرن چی ڕوودەدات؟,worry,GarethCrew,http://bit.ly/ZGuQP  What would happen if the Bees died?,http://bit.ly/ZGuQP What would happen if the Bees died?,نیگەران,5
1957593845,بەرەو جێگاکە دەڕۆین، تا ڕادەیەک بە دوودڵیەوە، چونکە لە کاتژمێر 1:30دا فیلمی    ـە. بۆچی دەبێت دیڤیدیەکان تەنها هەرێمی ٢ بن؟,neutral,whenyougethigh,"heading to bed, somewhat reluctantly, as there is Look Around You on at 1:30. Why must the DVDs be Region 2 only?","heading to bed, somewhat reluctantly, as there is Look Around You on at 1:30. Why must the DVDs be Region 2 only?",ئاسایی,4
1957594049,پێم وابوو پێشتر زستانە. دەردەکەوێت زستان تەنانەت دەستی پێکردووە,surprise,rainonmyparade,i thought it was already winter. turns out winter has even started,i thought it was already winter. turns out winter has even started,سوپرایز,6
1957594329,چی برۆدی چۆن بوێری تۆ,worry,PaccmanSEQ,@Jinsing what Brody how dare u,what Brody how dare u,نیگەران,5
1957594789, کەی تەواو دەبن؟؟,love,minorityx,@melissaohh omg  when do they finish??,omg when do they finish??,خۆشەویستی,7
1957594795,من تازە هی خۆمم دەستکەوتووە، بەڵام ڕێگەت پێنادات پەیوەندیت پێوە بکەم,neutral,llaurenmeow,"@shaundiviney i just got mine, but it wouldnt let me call you","i just got mine, but it wouldnt let me call you",ئاسایی,4
1957594919,ئازاری سکی هەیە  لە نیوەی شەودا بۆ خواردنەوەیەک لە خەو هەڵسا، بیرم نییە,worry,suigi,"has tummy pains  n woke stu up for a drink in the middle of the night, I don't remember it","has tummy pains n woke stu up for a drink in the middle of the night, I don't remember it",نیگەران,5
1957595567,. ئەسڵیەکە ئەوەندە نایاب و سەرنجڕاکێشە.,happiness,movewithme,@mangointhesky idk. The original is so great.,idk. The original is so great.,بەختەوەر,10
1957595665,ئێمە بەوپەڕی خۆشحاڵییەوە چاوەڕێی گەڕانەوەی باوکین لە ڕۆژی شەممە لە کارەکەی. مانگێکی تەواو نەماوە,relief,ColumbusPirates,we are looking forward to daddy returning from work on Saturday. He's been gone a whole month,we are looking forward to daddy returning from work on Saturday. He's been gone a whole month,ئارام,12
1957595785,تەواوکردنی ئەرکەکانی ماڵەوە. ,happiness,TiaRose11,Finishing Homework.  BOOO,Finishing Homework. BOOO,بەختەوەر,10
1957595823,و &;گەواد &; لەبەر ئەوە بوو کە من دیارییەکەم بەدەست ناهێنم! من زۆر دەرچوو بووم لەو بارەیەوە، و ئەوە زۆر سەرسوڕهێنەر بوو...,hate,ginaflemmen,"@Sihm and the &quot;fuck  &quot; was because I dont get my gift!   I was SO exited about it, and it was sooo awesome...","and the &quot;fuck &quot; was because I dont get my gift! I was SO exited about it, and it was sooo awesome...",ڕق,9
1957595865,ئەوەندە بێزارە لە پاسەکەدا. ڕقت لە هەژارییە، ï¿1⁄24.80 گەڕانەوە بۆ شەمەندەفەرێکی 10 خولەک یان ï¿1⁄22 گەڕانەوە بۆ پاسێکی درێژی . هیچ پاترییەکی نییە 2,sadness,sweetsofgeorgia,"Is so freaking bored on the bus. Hate being poor, ï¿½4.80 return for a 10 min train or ï¿½2 return for an HOUR long bus.ipod has no battery 2","Is so freaking bored on the bus. Hate being poor, ï¿½4.80 return for a 10 min train or ï¿½2 return for an HOUR long bus.ipod has no battery 2",دڵتەنگ,2
1957596055,هیچ بژاردەیەکم نییە دەبێت سواری بم!,sadness,lottie_89,@BK_II I have no choice  have to get on it!,I have no choice have to get on it!,دڵتەنگ,2
1957596516,دانیشتنی تۆپی پێ دوای ئەم.خۆشە,happiness,pelelatif,Football session after this.fun,Football session after this.fun,بەختەوەر,10
1957596519,بەرەو پول لە دەوروبەری 4ish، هەندێک باخداری جدی هەیە بۆ ئەنجامدانی پێش ئەوەی بچین، هیچ   ئێوارەی یەکشەممە،,fun,Richard_Gable,"@Bass_ Heading off to Poole around 4ish, @LucyKD has some serious gardening to do before we go, no Tweetdeck til Sunday evening,","Heading off to Poole around 4ish, has some serious gardening to do before we go, no Tweetdeck til Sunday evening,",خۆشی,8
1957596976,میوە نییە، ئەو شیرینیانەی شەکر داپۆشراون. سکم دڵخۆش نییە,worry,astynes,"@karinb_za its not fruit, its those sugar covered sweets. My tummy is not happy","its not fruit, its those sugar covered sweets. My tummy is not happy",نیگەران,5
1957597348,لە قۆناغی ئامادەییەوە هەموو فایلەکانم لەدەستدا.,anger,cierinethegreat,lost all my files since high school.,lost all my files since high school.,تووڕە,13
1957597414,هێشتا ئامادە نییە بۆ قوتابخانە!!! ://.//wy69d,love,kmctabs,is not ready for school yet!!!  http://plurk.com/p/wy69d,is not ready for school yet!!! http://plurk.com/p/wy69d,خۆشەویستی,7
1957598181,زۆر داوای لێبوردن دەکەم کە منیش بەڕاستی پەرۆش بووم بۆی! بەڵام لەوانەیە بەردەوام بم لە پۆستکردن لە دەرەوە، بۆیە پەنجەکان یەکتریان گرت!,love,ohthedotty,"@KarenAnn_P i'm so sorry about that  i was really excited about it too! but i might continue posting externally, so fingers crossed!","i'm so sorry about that i was really excited about it too! but i might continue posting externally, so fingers crossed!",خۆشەویستی,7
1957598283,هیوادارم کارەکە بەدەست بهێنم تا بتوانم هەندێک داهاتی جێگیرم هەبێت و دەست بکەمەوە بە خواردنی باش. هەموو خواردنە هەرزانەکان بۆ تۆ ترسناکە,worry,KingLaffo,I hope I get the job so I can have some steady income and start eating well again. All the cheap food is horrible for you,I hope I get the job so I can have some steady income and start eating well again. All the cheap food is horrible for you,نیگەران,5
1957598944,لەناکاو ئارەزووی شۆربای برۆکلی و پەنیر دەکەم بەڕاستی خراپە... ئای برسێتی,neutral,jtetsuya,All of a sudden I'm craving broccoli and cheese soup really bad...  oh the hunger,All of a sudden I'm craving broccoli and cheese soup really bad... oh the hunger,ئاسایی,4
1957599143,سەنتەری کار پەیوەستە. ئای یای.,happiness,laurakendrick,job centre bound. oh yay.,job centre bound. oh yay.,بەختەوەر,10
1957599694,ئایا # ی کەسێک کاردەکات. هاوکاتکردنەکەیان کردووە. کوژاوەتەوە &; لەسەر. بەڵام هێشتا ناچیت یارمەتی؟,worry,magia3e,Is anyone's #visialvoicemail working. Have done the sync. Turned off &amp; on. But still not going  Help?,Is anyone's #visialvoicemail working. Have done the sync. Turned off &amp; on. But still not going Help?,نیگەران,5
1957599748,ئامادەیە، سێت....  ,worry,tashan,"Ready, Set.... hmmm DELAY","Ready, Set.... hmmm DELAY",نیگەران,5
1957599828,وانەی لێخوڕین پاشان ڕۆشتن بۆ  لەگەڵ دایکەکە و لە کۆتاییدا کار. ئەمڕۆ دەبێتە ,worry,lesleh,driving lesson then off to ikea with the mother and finally work. today is going to be wank,driving lesson then off to ikea with the mother and finally work. today is going to be wank,نیگەران,5
1957599931,سوپاس بۆ شاگردانەکە! بەداخەوە کەوتنەخوارەوەیەکی گەورە لە سایتی  ـمدا، هەروەک چۆن ,happiness,renekreijveld,"@hilsatlvsonline Thanks for the tip! Unfortunately a major crash in my https site, just as ExtPlorer","Thanks for the tip! Unfortunately a major crash in my https site, just as ExtPlorer",بەختەوەر,10
1957600441,فۆ شیزل. . . بێزارم و دەمەوێت بچم شتێک بکەم. خۆزگە ئەمڕۆ دەچوومە پیسای. ئای وێڵز. پێم سەیرە کێ لەوێ بوون.,boredom,tnyaeezawesome,fo shizzle. . . i'm bored and wanna go do something.  wish i went to pisay today. oh wellz. wonder who were there.,fo shizzle. . . i'm bored and wanna go do something. wish i went to pisay today. oh wellz. wonder who were there.,بێزار,11
1957601007,21 دابەزیوە,neutral,iliana,picat 21,picat 21,ئاسایی,4
1957601055, لە ڕاستیدا ئەوەندە خۆش نییە وەک تۆ بیری لێدەکەیتەوە... من بۆ ماوەی هەفتەیەک ئازارم دەدا دوای ئەزموونێکی هاوشێوە.,happiness,thefluentone,@moneymakn1 Thats actually not that fun as you would think... I was hurting for a week after a similar experience.,Thats actually not that fun as you would think... I was hurting for a week after a similar experience.,بەختەوەر,10
1957601390,گوێگرتن لە ڕۆژێک دەزانین... باران دەبارێت!!!!,neutral,xCarlieCullenx,Listening to Someday We'll Know... It's raining!!!!,Listening to Someday We'll Know... It's raining!!!!,ئاسایی,4
1957601782,پێدەچێت هەمووان خۆشیان بوێت، بەڵام هەستێکی تا ڕادەیەک تەمبەڵی و دووبارەبوونەوەی بۆ من هەبوو. بەڕاستی بێ هیوا بووم.,sadness,emotionalpedant,"@FelipeAzucares Everyone seems to love it, but it felt kinda lazy and repetative to me.  I was really disappointed.","Everyone seems to love it, but it felt kinda lazy and repetative to me. I was really disappointed.",دڵتەنگ,2
1957601857,ئەوە تاقیکردنەوەکانە لە ,neutral,Anthony_VD,Is de examens al beu,Is de examens al beu,ئاسایی,4
1957601859,ڕۆژێکی خۆشەویست ئاسمانی ڕوونە باڵندەکان گۆرانی دەڵێن و من لە ئۆفیسێکدا گیرم خواردووە کە پەنجەرەی لەسەرە بۆ ماوەی ٩ کاتژمێر,sadness,xPrincess_Danax,Its a lovely day sky is clear birds are singing and i'm stuck in an office with on windows for 9 hours,Its a lovely day sky is clear birds are singing and i'm stuck in an office with on windows for 9 hours,دڵتەنگ,2
1957601979,کێ دەیەوێت ببێتە هاوڕێ ؟؟؟ ئێستا پێویستم بە هاوڕێیەکم,neutral,nicolemillarez,who wants to be FRIENDS ??? i need a friend right now,who wants to be FRIENDS ??? i need a friend right now,ئاسایی,4
1957602228,چەند ڕۆژێک ماڵئاوایی لە سیدنی دەکەم، و سڵاو لە ڕەیپڤیل.... زۆر بیری دەکەم,fun,silasistheman,"I'm saying goodbye to Sydney for a few days, and Hello to Rapeville.... I'll miss pretty","I'm saying goodbye to Sydney for a few days, and Hello to Rapeville.... I'll miss pretty",خۆشی,8
1957602412,بەڵێ....بەڵام من تەواو دەچمە ماڵەوە دەگۆڕدرێم و هتد و هتد پاشان ئیم کوژاوەتەوە,neutral,MashAnnable,@Phoebo yeah....but I finish go home get changed etc etc then im off again,yeah....but I finish go home get changed etc etc then im off again,ئاسایی,4
1957602666,نەک ئاه هەوادارێکی گەورەی هەستانەوە لە نیوەی شەودا بۆ گۆڕینی پەڕۆی میزکردن و پانتۆڵی ژێرەوە.,surprise,AmyLSwindler,Not ah huge fan of getting up in the middle of the night to change peed sheets and underpants.,Not ah huge fan of getting up in the middle of the night to change peed sheets and underpants.,سوپرایز,6
1957602754,هیچ شتێک ناتوانێت خراپتر بێت، یان دەتوانێت؟ ئەگەر وا بوو پێم وابوو  لە لێواری کوشتنی خۆم یان کەسێکی تر بووم، شتەکان باش نین ئیتر,sadness,hannahbeth1990,"nothing could get worse, or could it? if it did i think id be on the verge of killing myself or someone else, things are not good anymore","nothing could get worse, or could it? if it did i think id be on the verge of killing myself or someone else, things are not good anymore",دڵتەنگ,2
1957603474,جەیک لە کوێیە؟؟,worry,evababydiva,where's Jake??,where's Jake??,نیگەران,5
1957604270,ئای من ئۆریۆسم خۆشدەوێت!!  ناتوانێت چەندین جۆری لە  بەدەستبهێنێت,love,scarletshimmer,@Dichenlachman oh I love oreos!! U can't get many varieties in the uk,oh I love oreos!! U can't get many varieties in the uk,خۆشەویستی,7
1957604271,لە کاردا زوو، خۆم بێزارکردن لە کارەکانی خۆم پێش ئەوەی لە کارەکانی تر بێزار بم. ئەمڕۆ کاتێکی زۆر نییە بۆ دیزاین,worry,tkenny,"In work early, frustrating myself with my own work before I get frustrated with other work. Not much time for design today","In work early, frustrating myself with my own work before I get frustrated with other work. Not much time for design today",نیگەران,5
1957604493,ئاو دەڵێت ئیتر پیکەکە بوونی نییە,worry,Maureen12683,@NKOTBahamas2009 Aw it says the pic doesn't exist anymore,Aw it says the pic doesn't exist anymore,نیگەران,5
1957605220,من دەرماڵەکەم لە پێشانگای سایبەرنێت لە  خەرج کردووە تا ئەو کاتە dmێکم بۆ بنێرن لەگەڵ ڕێژەکان، ،     4 من ئەوا,worry,stevedisme,"@DreamnetFaith69 I will have spent my allowance at cybernet expo in SF by then  send me a dm with rates, tho, mayb cash flo bttr 4 me then","I will have spent my allowance at cybernet expo in SF by then send me a dm with rates, tho, mayb cash flo bttr 4 me then",نیگەران,5
1957605334,بەڵام ... بەڵام ئەوە مایکل بەی ...*ئاه* ببورە، خۆشەویستی - نەمدەزانی هەستت بەو جۆرە کردووە لەو بارەیەوە ,love,ashtonwait,"@jassily but ... but it's michael bay ...*sigh* i'm sorry, love - didn't know you felt that way about it   XD","but ... but it's michael bay ...*sigh* i'm sorry, love - didn't know you felt that way about it XD",خۆشەویستی,7
1957605564,ئازار. تەواو هەوڵدان..,worry,hiiibnr,hurt. done trying..,hurt. done trying..,نیگەران,5
1957605698,من سووتانی یوکیم هەیە,neutral,AisforAudrey,i have a yucky burn,i have a yucky burn,ئاسایی,4
1957605809,من کافێم دەوێت ,worry,sinfulsignorita,@HzNKzM i want cafe latteeeeeeeeeee,i want cafe latteeeeeeeeeee,نیگەران,5
1957605896,پێشتر وێنەی کتێبی ساڵانەم لە قوتابخانە گرتووە، و پێموانییە کە زۆر باش دەربچێت,worry,alyghasani,"I took my yearbook photo earlier at school, and I don't think that it will turn out great","I took my yearbook photo earlier at school, and I don't think that it will turn out great",نیگەران,5
1957606490,بارانەکە زۆر بەهێزە. چۆن دەچمە فۆرت,worry,dabida,very malakas ang ulan. how will i go to fort,very malakas ang ulan. how will i go to fort,نیگەران,5
1957606569,هەوڵم دەدا هەموو بەڵگەنامەکانی پشتگیری بکەم بەڵام یاری نەدەکرد. وەرگرتنی بۆ هەمیشە بەڵام ئێستا جارێکی تر گەڕاومەتەوە سەری,worry,JuliePee,@dalzinho I was trying to back all her documents up but it wasn't playing along. its taking forever but am back at it again now,I was trying to back all her documents up but it wasn't playing along. its taking forever but am back at it again now,نیگەران,5
1957606730,پێی دەوترێت . کاتێک کارێکم هەبوو زۆر لەوانەم فرۆشت...,neutral,kptron,@alisonmyra It's called a RipStick.  When I had a job I sold a lot of those...,It's called a RipStick. When I had a job I sold a lot of those...,ئاسایی,4
1957607501, و ئەو کابرا پەتاتەیە ئۆنلاینە... بەڵام  لایڤ نییە,neutral,beefbeff,@iminditch yesh and that potato guy is online... but hes not live,yesh and that potato guy is online... but hes not live,ئاسایی,4
1957607620,لەناکاو ئارەزووی شۆربای برۆکلی و پەنیر دەکەم بەڕاستی خراپە... دەمم ئاو دەڕژێت بە خەیاڵکردنی قاپێکی نان لە سەرمدا...,neutral,jtetsuya,All of a sudden I'm craving broccoli and cheese soup really bad... my mouth is watering envisioning a bread bowl in my head...,All of a sudden I'm craving broccoli and cheese soup really bad... my mouth is watering envisioning a bread bowl in my head...,ئاسایی,4
1957607977,  .... تەنها 1/2 پاوند لەم هەفتەیەدا دابەزیوە : خەمۆکە,sadness,sprinkles_,todays weigh in....  only lost 1/2 pound this week :o depressing,todays weigh in.... only lost 1/2 pound this week :o depressing,دڵتەنگ,2
1957608118,کاتی جەژن | سی دی ورچەکانی گریزلیم وەرگرت، کەمێک ناخوێنێتەوە | سبەی سەرگەرمیەکان | ئەنفلۆنزای بەراز خەریکە من دەترسێنێت | هێشتا سەرمابوونم هەیە,worry,alicekazam,"holiday time | got my grizzly bears cd, bit it wont read  | adventures tomorrow | swine flu is scaring me | i still have a cold","holiday time | got my grizzly bears cd, bit it wont read | adventures tomorrow | swine flu is scaring me | i still have a cold",نیگەران,5
1957608321,دەبێت.. نەک چاوتروکاندنێک &;.&;,hate,lilmissash,it should be.. not a wink &gt;.&lt;,it should be.. not a wink &gt;.&lt;,ڕق,9
1957608637,ئامین بۆ ئەوە,worry,jasonberry,@daveoflynn Amen to that,Amen to that,نیگەران,5
1957609123,04182012154 یەکێکیانم بۆ بنێرە تکایە!! من   بەڵام مۆبایلێکی نوێم دەستکەوت,happiness,BriannaTerry,@shaundiviney 04182012154 send me one PLEASE!! I TXTD IN BUT I GOT A NEW PHONE,04182012154 send me one PLEASE!! I TXTD IN BUT I GOT A NEW PHONE,بەختەوەر,10
1957609876,خخخخ ئەو شتانەی کە پێویستە بیکەیت هەندێک جار پیاو  خخخخ,sadness,Tiffanyco22,@SASHAMINAJ lol   the things u gotta do sometimes man smh lol,lol the things u gotta do sometimes man smh lol,دڵتەنگ,2
1957610175,هاها بەڵێ! تەنها کارکردن و  لە . بە پێچەوانەی ، من بوو پشووی هاوینەم دەست ناکەوێت,sadness,seetee,"@sophiatam haha yea! Just working and chillin in the eastbay. Unlike u, I don't get a summer break  boo","haha yea! Just working and chillin in the eastbay. Unlike u, I don't get a summer break boo",دڵتەنگ,2
1957610600,... تەقینەوەیەک لەوان؟ لە کۆتایی هەشتاکانی سەدەی ڕابردوودا کەشوهەوای زۆر نامۆمان هەبوو و لەبری ئەوەی کۆچ بکەن با دەیانهێنایەوە,neutral,violetbakes,@naughtymutt ... an explosion of them? in the late eighties we had very odd weather and instead of them migrating the wind blew them back,... an explosion of them? in the late eighties we had very odd weather and instead of them migrating the wind blew them back,ئاسایی,4
1957610623,پێویستە جارێکی تر لە ئۆفیس دەربچمەوە.. دەتوێمەوە..,worry,MyMandyy,i need to go out of office again.. i am melting..,i need to go out of office again.. i am melting..,نیگەران,5
1957611008,پێم وایە پێویستە بخەوم بە لەبەرچاوگرتنی ئەوەی کە دەبێت   لەسەر 3hrs....,worry,TaratheDiva,I think i should go to sleep considering i hav to b up on 3hrs....,I think i should go to sleep considering i hav to b up on 3hrs....,نیگەران,5
1957611093,لە کەلانتان! باشە کە (جۆرێک لە) ماڵەوە بیت! :pمن تاوانبار بووم دوای ئەوەی ئەو هێلکەی کیسەڵەم هەبوو. بەڕاستی. جارێکی تر نایکاتەوە. بەڕاستی.,neutral,nikazwaa,In Kelantan! Good to be (sort of) home! :pI'm guilt stricken after having that turtle egg.  Really. Won't do it again. Really.,In Kelantan! Good to be (sort of) home! :pI'm guilt stricken after having that turtle egg. Really. Won't do it again. Really.,ئاسایی,4
1957611147,دیێگۆ؟ من دەزانم لۆ ئامێ جاکێک,empty,stolemyusername,@catticho diego? i know lo ame a jack,diego? i know lo ame a jack,بەتاڵ,1
